class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
venenoso,abombada,escamosa,marrón,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,marrón,varias,hojas
comestible,campana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,marrón,agrupada,hojas
comestible,convexa,escamosa,marrón,ninguna,ninguno,libre,cercano,ancho,blanco,ensanchándose,bulboso,escamosa,escamosa,marrón,marrón,parcial,blanco,dos,pendiente,blanco,solitaria,senderos
comestible,convexa,lisa,blanco,ninguna,ninguno,libre,apretado,ancho,blanco,ensanchándose,ausente,sedosa,lisa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,dispersa,gramíneas
comestible,plana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,naranja,varias,hojas
venenoso,plana,lisa,marrón,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
venenoso,convexa,escamosa,rojo,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,bosques
venenoso,abombada,escamosa,rojo,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
venenoso,abombada,lisa,rojo,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,rosa,blanco,parcial,blanco,uno,efímero,blanco,varias,bosques
venenoso,abombada,lisa,rojo,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,rosa,blanco,parcial,blanco,uno,efímero,blanco,varias,senderos
comestible,campana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,naranja,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,marrón,varias,hojas
comestible,convexa,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,amarillo,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,amarillo,varias,hojas
comestible,plana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,naranja,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,amarillo,varias,hojas
venenoso,abombada,lisa,marrón,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,blanco,blanco,parcial,blanco,uno,efímero,blanco,varias,hojas
comestible,campana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,marrón claro,varias,hojas
comestible,abombada,lisa,gris,ninguna,ninguno,libre,apretado,ancho,blanco,ensanchándose,ausente,lisa,lisa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,dispersa,gramíneas
comestible,abombada,fibrosa,blanco,ninguna,ninguno,libre,apretado,ancho,rosa,ensanchándose,ausente,sedosa,sedosa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,dispersa,gramíneas
venenoso,abombada,lisa,rojo,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,lisa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
comestible,campana,fibrosa,blanco,ninguna,ninguno,libre,apretado,ancho,gris,ensanchándose,ausente,sedosa,sedosa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,numerosa,gramíneas
comestible,convexa,lisa,blanco,ninguna,ninguno,libre,apretado,ancho,blanco,ensanchándose,ausente,lisa,sedosa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,dispersa,gramíneas
comestible,campana,fibrosa,blanco,ninguna,ninguno,libre,apretado,ancho,rosa,ensanchándose,ausente,lisa,sedosa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,dispersa,gramíneas
venenoso,abombada,escamosa,marrón,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,bosques
venenoso,plana,lisa,marrón,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,lisa,rosa,blanco,parcial,blanco,uno,efímero,blanco,varias,hojas
venenoso,plana,escamosa,rojo,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
venenoso,abombada,lisa,rojo,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
venenoso,abombada,escamosa,marrón,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,lisa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,bosques
comestible,convexa,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,amarillo,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,amarillo,agrupada,hojas
comestible,plana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,amarillo,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,marrón,varias,hojas
venenoso,abombada,escamosa,marrón,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,lisa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,hojas
venenoso,abombada,lisa,marrón,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,rosa,blanco,parcial,blanco,uno,efímero,blanco,varias,hojas
comestible,convexa,fibrosa,gris,ninguna,ninguno,libre,apretado,ancho,gris,ensanchándose,ausente,lisa,lisa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,numerosa,gramíneas
comestible,abombada,lisa,blanco,ninguna,ninguno,libre,apretado,ancho,blanco,ensanchándose,ausente,lisa,sedosa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,dispersa,gramíneas
venenoso,abombada,escamosa,rojo,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
venenoso,convexa,lisa,marrón,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,blanco,blanco,parcial,blanco,uno,efímero,blanco,varias,bosques
venenoso,abombada,escamosa,marrón,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,rosa,blanco,parcial,blanco,uno,efímero,blanco,varias,hojas
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,marrón claro,agrupada,hojas
comestible,campana,fibrosa,blanco,ninguna,ninguno,libre,apretado,ancho,rosa,ensanchándose,ausente,sedosa,lisa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,numerosa,gramíneas
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,marrón claro,varias,hojas
venenoso,abombada,escamosa,rojo,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,rosa,blanco,parcial,blanco,uno,efímero,blanco,varias,bosques
comestible,convexa,escamosa,gris,magulladuras,ninguno,libre,cercano,ancho,blanco,ensanchándose,bulboso,lisa,lisa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,solitaria,senderos
venenoso,abombada,lisa,rojo,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,blanco,blanco,parcial,blanco,uno,efímero,blanco,varias,hojas
comestible,campana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,amarillo,varias,hojas
venenoso,abombada,escamosa,rojo,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,lisa,rosa,blanco,parcial,blanco,uno,efímero,blanco,varias,senderos
comestible,convexa,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,amarillo,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,marrón claro,agrupada,hojas
comestible,plana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,marrón claro,varias,hojas
comestible,plana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,amarillo,agrupada,hojas
venenoso,abombada,escamosa,rojo,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,lisa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
comestible,campana,fibrosa,gris,ninguna,ninguno,libre,apretado,ancho,gris,ensanchándose,ausente,sedosa,lisa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,numerosa,gramíneas
venenoso,abombada,lisa,rojo,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,rosa,blanco,parcial,blanco,uno,efímero,blanco,varias,bosques
venenoso,abombada,lisa,marrón,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,bosques
venenoso,abombada,escamosa,marrón,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,lisa,blanco,blanco,parcial,blanco,uno,efímero,blanco,varias,hojas
venenoso,abombada,lisa,marrón,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,bosques
comestible,convexa,fibrosa,blanco,ninguna,ninguno,libre,apretado,ancho,blanco,ensanchándose,ausente,lisa,sedosa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,dispersa,gramíneas
comestible,plana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,amarillo,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,naranja,varias,hojas
venenoso,abombada,escamosa,marrón,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,bosques
comestible,convexa,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,marrón,varias,hojas
comestible,campana,fibrosa,gris,ninguna,ninguno,libre,apretado,ancho,blanco,ensanchándose,ausente,sedosa,lisa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,numerosa,gramíneas
comestible,campana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,naranja,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,amarillo,varias,hojas
comestible,convexa,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,naranja,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,naranja,varias,hojas
venenoso,abombada,lisa,rojo,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,hojas
venenoso,abombada,lisa,marrón,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
venenoso,abombada,lisa,marrón,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,lisa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,bosques
venenoso,abombada,lisa,marrón,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
venenoso,abombada,escamosa,marrón,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,rosa,blanco,parcial,blanco,uno,efímero,blanco,varias,hojas
comestible,abombada,fibrosa,blanco,ninguna,ninguno,libre,apretado,ancho,blanco,ensanchándose,ausente,sedosa,lisa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,dispersa,gramíneas
venenoso,abombada,escamosa,rojo,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,hojas
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,amarillo,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,marrón claro,varias,hojas
venenoso,abombada,lisa,rojo,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,blanco,blanco,parcial,blanco,uno,efímero,blanco,varias,senderos
comestible,campana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,marrón claro,agrupada,hojas
comestible,plana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,naranja,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,marrón claro,agrupada,hojas
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,marrón,agrupada,hojas
venenoso,abombada,escamosa,rojo,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,blanco,blanco,parcial,blanco,uno,efímero,blanco,varias,hojas
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,amarillo,varias,hojas
venenoso,abombada,escamosa,rojo,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,blanco,blanco,parcial,blanco,uno,efímero,blanco,varias,senderos
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,amarillo,varias,hojas
comestible,campana,fibrosa,gris,ninguna,ninguno,libre,apretado,ancho,blanco,ensanchándose,ausente,sedosa,sedosa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,numerosa,gramíneas
comestible,plana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,naranja,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,naranja,agrupada,hojas
comestible,campana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,naranja,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,amarillo,agrupada,hojas
comestible,plana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,naranja,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,naranja,varias,hojas
comestible,campana,fibrosa,gris,ninguna,ninguno,libre,apretado,ancho,gris,ensanchándose,ausente,lisa,lisa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,dispersa,gramíneas
venenoso,abombada,escamosa,rojo,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,blanco,blanco,parcial,blanco,uno,efímero,blanco,varias,hojas
venenoso,abombada,lisa,marrón,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,rosa,blanco,parcial,blanco,uno,efímero,blanco,varias,bosques
venenoso,abombada,escamosa,marrón,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,lisa,blanco,blanco,parcial,blanco,uno,efímero,blanco,varias,senderos
venenoso,abombada,lisa,rojo,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
venenoso,abombada,escamosa,marrón,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,blanco,blanco,parcial,blanco,uno,efímero,blanco,varias,hojas
comestible,campana,fibrosa,gris,ninguna,ninguno,libre,apretado,ancho,rosa,ensanchándose,ausente,sedosa,sedosa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,dispersa,gramíneas
comestible,abombada,fibrosa,blanco,ninguna,ninguno,libre,apretado,ancho,gris,ensanchándose,ausente,lisa,sedosa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,dispersa,gramíneas
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,naranja,varias,hojas
venenoso,convexa,lisa,rojo,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,lisa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,marrón,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,marrón,varias,hojas
venenoso,abombada,escamosa,rojo,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,bosques
venenoso,abombada,lisa,marrón,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,lisa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,bosques
venenoso,abombada,escamosa,rojo,ninguna,fétido,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,sedosa,blanco,blanco,parcial,blanco,uno,efímero,blanco,varias,senderos
venenoso,abombada,escamosa,rojo,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,senderos
venenoso,convexa,lisa,marrón,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,blanco,blanco,parcial,blanco,uno,efímero,blanco,varias,bosques
comestible,campana,lisa,gris,ninguna,ninguno,libre,apretado,ancho,gris,ensanchándose,ausente,sedosa,lisa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,numerosa,gramíneas
venenoso,convexa,escamosa,canela,ninguna,mohoso,libre,cercano,ancho,amarillo,ensanchándose,cúpula,sedosa,escamosa,canela,canela,parcial,blanco,ninguno,ninguno,blanco,agrupada,bosques
comestible,abombada,fibrosa,blanco,ninguna,ninguno,libre,apretado,ancho,blanco,ensanchándose,ausente,sedosa,lisa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,numerosa,gramíneas
venenoso,abombada,escamosa,marrón,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,rosa,rosa,parcial,blanco,uno,efímero,blanco,varias,hojas
venenoso,abombada,lisa,rojo,ninguna,a pescado,libre,cercano,angosto,marrón claro,afinándose,ausente,sedosa,sedosa,blanco,rosa,parcial,blanco,uno,efímero,blanco,varias,bosques
comestible,abombada,fibrosa,blanco,ninguna,ninguno,libre,apretado,ancho,blanco,ensanchándose,ausente,sedosa,sedosa,blanco,blanco,parcial,blanco,dos,pendiente,blanco,dispersa,gramíneas
comestible,plana,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,naranja,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,marrón claro,varias,hojas
venenoso,abombada,lisa,rojo,ninguna,especiado,libre,cercano,angosto,marrón claro,afinándose,ausente,lisa,lisa,rosa,blanco,parcial,blanco,uno,efímero,blanco,varias,senderos
comestible,convexa,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,amarillo,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,marrón,agrupada,hojas
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,amarillo,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,naranja,agrupada,hojas
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,amarillo,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,marrón,varias,hojas
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,amarillo,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,marrón,uno,pendiente,amarillo,varias,hojas
comestible,abombada,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,naranja,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,marrón,varias,hojas
comestible,convexa,lisa,marrón,ninguna,ninguno,unido,cercano,ancho,amarillo,ensanchándose,ausente,lisa,lisa,naranja,naranja,parcial,naranja,uno,pendiente,marrón,agrupada,hojas
